Customer State,Review Score,Purchase Timestamp,Purchase Date,Monetary,Customer Segment,Marketing Action,Customer_ID,Order_ID,Product_ID,product_name,aisle,department,Product Category,latent_cluster
PR,5,2017-08-01 18:38:42,2017-08-01 00:00:00,472.06,Loyal Customers,Loyality programs;Cross Sell,33008,42252,8446,Utility Lighter,more household,household,more household,3.0
SP,4,2017-08-20 08:48:06,2017-08-20 00:00:00,308.42,Loyal Customers,Loyality programs;Cross Sell,36643,68088,16158,Shredded Steak & Cheese Burrito,frozen meals,frozen,frozen meals,0.0
RJ,4,2017-08-31 13:14:14,2017-08-31 00:00:00,249.12,Loyal Customers,Loyality programs;Cross Sell,16444,72054,16158,Shredded Steak & Cheese Burrito,frozen meals,frozen,frozen meals,0.0
MG,3,2017-07-22 13:05:51,2017-07-22 00:00:00,359.51000000000016,Loyal Customers,Loyality programs;Cross Sell,39949,79652,16158,Shredded Steak & Cheese Burrito,frozen meals,frozen,frozen meals,0.0
MT,5,2018-05-05 22:54:08,2018-05-05 00:00:00,276.27,Loyal Customers,Loyality programs;Cross Sell,5079,95811,16158,Shredded Steak & Cheese Burrito,frozen meals,frozen,frozen meals,0.0
MG,5,2017-11-06 21:42:52,2017-11-06 00:00:00,236.51,Loyal Customers,Loyality programs;Cross Sell,27585,19549,9789,Donut Peaches,fresh fruits,produce,fresh fruits,4.0
SP,1,2018-02-08 16:22:06,2018-02-08 00:00:00,335.54,Loyal Customers,Loyality programs;Cross Sell,12442,53699,20368,Organic Anti-Bug Shake & Spray,first aid,personal care,first aid,4.0
SP,5,2017-11-24 21:43:48,2017-11-24 00:00:00,231.0,Loyal Customers,Loyality programs;Cross Sell,31994,31200,20368,Organic Anti-Bug Shake & Spray,first aid,personal care,first aid,6.0
RJ,4,2017-03-13 10:57:14,2017-03-13 00:00:00,263.32,Loyal Customers,Loyality programs;Cross Sell,26401,35154,20368,Organic Anti-Bug Shake & Spray,first aid,personal care,first aid,4.0
SP,5,2017-11-24 01:27:23,2017-11-24 00:00:00,366.31,Loyal Customers,Loyality programs;Cross Sell,376,69534,20368,Organic Anti-Bug Shake & Spray,first aid,personal care,first aid,4.0
RJ,5,2018-02-28 21:17:37,2018-02-28 00:00:00,194.97,Loyal Customers,Loyality programs;Cross Sell,27589,3256,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
SC,1,2017-11-27 10:47:32,2017-11-27 00:00:00,362.66,Loyal Customers,Loyality programs;Cross Sell,16471,1675,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
DF,3,2018-04-22 15:37:00,2018-04-22 00:00:00,205.96,Loyal Customers,Loyality programs;Cross Sell,25834,5583,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
SP,5,2018-03-01 19:39:04,2018-03-01 00:00:00,313.52,Loyal Customers,Loyality programs;Cross Sell,17373,9651,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
SP,5,2018-04-17 11:55:07,2018-04-17 00:00:00,228.71000000000004,Loyal Customers,Loyality programs;Cross Sell,39196,9833,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
SP,5,2018-01-06 14:01:54,2018-01-06 00:00:00,246.3,Loyal Customers,Loyality programs;Cross Sell,1015,11937,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
SC,1,2018-02-25 14:45:00,2018-02-25 00:00:00,241.58,Loyal Customers,Loyality programs;Cross Sell,24096,15985,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
SP,1,2017-11-24 12:18:52,2017-11-24 00:00:00,259.23,Loyal Customers,Loyality programs;Cross Sell,38563,16570,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
SP,5,2017-11-28 21:58:05,2017-11-28 00:00:00,251.55,Loyal Customers,Loyality programs;Cross Sell,22127,32506,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
GO,1,2018-03-05 21:09:09,2018-03-05 00:00:00,55.91,Loyal Customers,Loyality programs;Cross Sell,29879,35960,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
SP,5,2018-01-23 18:34:37,2018-01-23 00:00:00,255.39,Loyal Customers,Loyality programs;Cross Sell,21162,54855,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
SP,5,2017-11-16 17:42:41,2017-11-16 00:00:00,322.7800000000001,Loyal Customers,Loyality programs;Cross Sell,32020,70370,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
CE,1,2017-11-25 09:14:23,2017-11-25 00:00:00,257.70000000000005,Loyal Customers,Loyality programs;Cross Sell,12500,77000,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
SP,5,2018-03-23 05:29:40,2018-03-23 00:00:00,320.17,Loyal Customers,Loyality programs;Cross Sell,29430,77464,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
SP,1,2018-02-08 12:48:55,2018-02-08 00:00:00,389.63,Loyal Customers,Loyality programs;Cross Sell,24163,82151,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
SP,5,2017-11-24 23:41:58,2017-11-24 00:00:00,233.49,Loyal Customers,Loyality programs;Cross Sell,33378,84177,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
SP,5,2018-01-19 17:38:35,2018-01-19 00:00:00,374.8,Loyal Customers,Loyality programs;Cross Sell,9927,88201,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
MG,4,2018-01-02 14:40:45,2018-01-02 00:00:00,188.26,Loyal Customers,Loyality programs;Cross Sell,12842,88612,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
SP,1,2018-04-24 18:16:53,2018-04-24 00:00:00,165.09,Loyal Customers,Loyality programs;Cross Sell,15441,88889,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
GO,5,2017-10-19 16:33:31,2017-10-19 00:00:00,280.06,Loyal Customers,Loyality programs;Cross Sell,183,91990,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
RJ,5,2017-11-11 16:16:37,2017-11-11 00:00:00,198.93,Loyal Customers,Loyality programs;Cross Sell,33638,95369,29956,Perfumes,candy chocolate,snacks,Perfumes,5.0
RJ,5,2017-10-15 20:13:50,2017-10-15 00:00:00,194.97,Loyal Customers,Loyality programs;Cross Sell,27589,27119,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
RS,5,2017-10-21 13:42:03,2017-10-21 00:00:00,184.42,Loyal Customers,Loyality programs;Cross Sell,637,44364,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
MG,4,2017-10-16 12:38:07,2017-10-16 00:00:00,435.28,Loyal Customers,Loyality programs;Cross Sell,22472,35943,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
MG,5,2017-10-02 20:15:59,2017-10-02 00:00:00,170.26,Loyal Customers,Loyality programs;Cross Sell,36420,68850,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
MG,5,2017-10-26 10:54:50,2017-10-26 00:00:00,347.92,Loyal Customers,Loyality programs;Cross Sell,14354,840,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
SP,5,2018-05-18 18:32:07,2018-05-18 00:00:00,205.01,Loyal Customers,Loyality programs;Cross Sell,21492,2768,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
SP,4,2017-11-24 11:05:50,2017-11-24 00:00:00,184.59,Loyal Customers,Loyality programs;Cross Sell,40630,2805,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
RJ,3,2018-01-14 09:20:37,2018-01-14 00:00:00,238.6,Loyal Customers,Loyality programs;Cross Sell,20379,3781,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
BA,5,2017-10-06 23:32:02,2017-10-06 00:00:00,242.36,Loyal Customers,Loyality programs;Cross Sell,27346,6217,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
MG,4,2018-06-26 08:18:16,2018-06-26 00:00:00,433.65,Loyal Customers,Loyality programs;Cross Sell,11668,10127,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
MT,5,2018-01-14 23:08:50,2018-01-14 00:00:00,438.6,Loyal Customers,Loyality programs;Cross Sell,33094,14809,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
SP,5,2018-02-17 12:10:19,2018-02-17 00:00:00,271.76,Loyal Customers,Loyality programs;Cross Sell,11700,18065,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
ES,1,2018-02-02 22:48:30,2018-02-02 00:00:00,165.59,Loyal Customers,Loyality programs;Cross Sell,31013,25992,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
SP,5,2017-10-12 22:46:06,2017-10-12 00:00:00,497.51,Loyal Customers,Loyality programs;Cross Sell,30428,29690,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
PR,2,2017-11-13 11:22:56,2017-11-13 00:00:00,444.46999999999986,Loyal Customers,Loyality programs;Cross Sell,12568,31423,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
SP,1,2017-10-29 20:16:29,2017-10-29 00:00:00,417.4,Loyal Customers,Loyality programs;Cross Sell,37851,36411,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
SP,5,2017-11-02 18:51:35,2017-11-02 00:00:00,238.38,Loyal Customers,Loyality programs;Cross Sell,39389,38526,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
GO,5,2017-11-14 08:05:16,2017-11-14 00:00:00,253.64,Loyal Customers,Loyality programs;Cross Sell,24656,40549,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
SP,4,2017-12-06 15:02:19,2017-12-06 00:00:00,149.18,Loyal Customers,Loyality programs;Cross Sell,27616,45066,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
ES,3,2017-11-25 14:40:05,2017-11-25 00:00:00,330.96,Loyal Customers,Loyality programs;Cross Sell,31234,45933,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
PR,5,2017-10-15 23:33:59,2017-10-15 00:00:00,221.32,Loyal Customers,Loyality programs;Cross Sell,16228,48321,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
RJ,5,2017-10-09 22:21:16,2017-10-09 00:00:00,319.7,Loyal Customers,Loyality programs;Cross Sell,35270,54379,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
SP,5,2017-11-14 09:41:41,2017-11-14 00:00:00,190.45,Loyal Customers,Loyality programs;Cross Sell,40204,58060,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
SP,5,2017-11-05 15:45:54,2017-11-05 00:00:00,155.27,Loyal Customers,Loyality programs;Cross Sell,31387,58626,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
MG,4,2017-10-15 13:26:10,2017-10-15 00:00:00,142.06,Loyal Customers,Loyality programs;Cross Sell,31828,61669,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
RS,4,2017-12-18 19:22:43,2017-12-18 00:00:00,357.71,Loyal Customers,Loyality programs;Cross Sell,10703,64321,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
MS,5,2017-10-03 21:36:04,2017-10-03 00:00:00,301.47,Loyal Customers,Loyality programs;Cross Sell,9775,69510,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
CE,5,2017-12-22 15:53:30,2017-12-22 00:00:00,300.94000000000005,Loyal Customers,Loyality programs;Cross Sell,2243,70981,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
RJ,5,2017-12-19 05:16:33,2017-12-19 00:00:00,275.8,Loyal Customers,Loyality programs;Cross Sell,6238,78247,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
SP,3,2017-11-20 11:46:16,2017-11-20 00:00:00,179.36,Loyal Customers,Loyality programs;Cross Sell,24211,78447,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
SP,5,2018-02-27 10:43:09,2018-02-27 00:00:00,215.19,Loyal Customers,Loyality programs;Cross Sell,16325,78555,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
MG,5,2018-02-10 12:08:10,2018-02-10 00:00:00,346.37,Loyal Customers,Loyality programs;Cross Sell,27152,80905,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
SP,5,2018-03-30 14:54:37,2018-03-30 00:00:00,244.56,Loyal Customers,Loyality programs;Cross Sell,30147,83808,29724,Chorizo Hemp Soy-Free Tofu,tofu meat alternatives,deli,tofu meat alternatives,5.0
RJ,2,2017-06-08 08:58:53,2017-06-08 00:00:00,399.5,Loyal Customers,Loyality programs;Cross Sell,20492,11249,16094,Fireside Apples,fresh fruits,produce,fresh fruits,2.0
RS,5,2017-08-04 21:38:23,2017-08-04 00:00:00,697.5,Loyal Customers,Loyality programs;Cross Sell,41267,61753,16094,Fireside Apples,fresh fruits,produce,fresh fruits,4.0
RJ,5,2017-07-12 15:12:09,2017-07-12 00:00:00,371.29,Loyal Customers,Loyality programs;Cross Sell,10804,71893,16094,Fireside Apples,fresh fruits,produce,fresh fruits,4.0
PR,4,2017-10-19 11:30:55,2017-10-19 00:00:00,449.85,Loyal Customers,Loyality programs;Cross Sell,30458,86006,10967,Unscented Baby Wipes,diapers wipes,babies,diapers wipes,2.0
SP,4,2017-08-03 14:34:26,2017-08-03 00:00:00,255.81,Loyal Customers,Loyality programs;Cross Sell,7799,63965,7927,No Touch Hand Soap Unit,more household,household,more household,4.0
RJ,3,2017-06-20 10:01:07,2017-06-20 00:00:00,348.47,Loyal Customers,Loyality programs;Cross Sell,34107,85882,7927,No Touch Hand Soap Unit,more household,household,more household,3.0
SP,5,2017-02-20 09:14:03,2017-02-20 00:00:00,339.12,Loyal Customers,Loyality programs;Cross Sell,18126,18973,8812,Tidy Cats Clumping Litter 4-in-1 Strength Size,cat food care,pets,cat food care,4.0
RJ,4,2017-01-31 17:40:36,2017-01-31 00:00:00,239.4,Loyal Customers,Loyality programs;Cross Sell,19465,20248,8812,Tidy Cats Clumping Litter 4-in-1 Strength Size,cat food care,pets,cat food care,6.0
SP,5,2017-08-02 13:22:38,2017-08-02 00:00:00,180.69,Loyal Customers,Loyality programs;Cross Sell,18454,50546,8812,Tidy Cats Clumping Litter 4-in-1 Strength Size,cat food care,pets,cat food care,2.0
SP,2,2017-12-08 08:13:26,2017-12-08 00:00:00,255.38,Loyal Customers,Loyality programs;Cross Sell,7555,18099,8812,Tidy Cats Clumping Litter 4-in-1 Strength Size,cat food care,pets,cat food care,4.0
PB,4,2017-12-13 13:32:27,2017-12-13 00:00:00,245.74,Loyal Customers,Loyality programs;Cross Sell,17409,20893,8812,Tidy Cats Clumping Litter 4-in-1 Strength Size,cat food care,pets,cat food care,4.0
SP,5,2017-07-27 20:52:24,2017-07-27 00:00:00,177.72,Loyal Customers,Loyality programs;Cross Sell,16250,59020,8812,Tidy Cats Clumping Litter 4-in-1 Strength Size,cat food care,pets,cat food care,6.0
SP,4,2017-09-02 13:04:14,2017-09-02 00:00:00,239.54,Loyal Customers,Loyality programs;Cross Sell,27579,70314,8812,Tidy Cats Clumping Litter 4-in-1 Strength Size,cat food care,pets,cat food care,4.0
SP,5,2017-04-08 08:46:10,2017-04-08 00:00:00,184.98,Loyal Customers,Loyality programs;Cross Sell,37992,71605,8812,Tidy Cats Clumping Litter 4-in-1 Strength Size,cat food care,pets,cat food care,4.0
PA,4,2017-10-12 16:48:22,2017-10-12 00:00:00,495.42,Loyal Customers,Loyality programs;Cross Sell,11290,77480,8812,Tidy Cats Clumping Litter 4-in-1 Strength Size,cat food care,pets,cat food care,3.0
SP,5,2017-03-09 17:26:26,2017-03-09 00:00:00,148.0,Loyal Customers,Loyality programs;Cross Sell,33961,85680,31059,Repair & Protect Toothpaste for Sensitive Teeth,oral hygiene,personal care,oral hygiene,0.0
SP,5,2018-04-28 15:07:38,2018-04-28 00:00:00,313.52,Loyal Customers,Loyality programs;Cross Sell,17373,58509,19368,With Glade Tough Odor Solutions Cat Litter,cat food care,pets,cat food care,5.0
SP,5,2018-03-27 14:16:24,2018-03-27 00:00:00,257.73,Loyal Customers,Loyality programs;Cross Sell,18753,88554,19368,With Glade Tough Odor Solutions Cat Litter,cat food care,pets,cat food care,4.0
MG,4,2018-05-14 09:49:58,2018-05-14 00:00:00,211.73,Loyal Customers,Loyality programs;Cross Sell,3721,65203,1099,Apple Macbook,ice cream ice,frozen,Apple Macbook,4.0
RJ,5,2018-05-02 15:22:57,2018-05-02 00:00:00,264.97,Loyal Customers,Loyality programs;Cross Sell,11881,10154,1099,Apple Macbook,ice cream ice,frozen,Apple Macbook,4.0
BA,5,2017-11-25 22:32:05,2017-11-25 00:00:00,295.92,Loyal Customers,Loyality programs;Cross Sell,26000,38263,1099,Apple Macbook,ice cream ice,frozen,Apple Macbook,0.0
SP,3,2017-08-26 11:30:13,2017-08-26 00:00:00,191.19,Loyal Customers,Loyality programs;Cross Sell,40062,59298,1099,Apple Macbook,ice cream ice,frozen,Apple Macbook,4.0
SP,5,2018-02-10 12:17:16,2018-02-10 00:00:00,225.39,Loyal Customers,Loyality programs;Cross Sell,20975,9214,23794,1% Chocolate Milk,milk,dairy eggs,milk,0.0
RS,3,2018-02-09 07:04:02,2018-02-09 00:00:00,188.84,Loyal Customers,Loyality programs;Cross Sell,15008,85295,23794,1% Chocolate Milk,milk,dairy eggs,milk,6.0
SP,5,2018-06-21 15:54:55,2018-06-21 00:00:00,138.69,Loyal Customers,Loyality programs;Cross Sell,22962,20834,23794,1% Chocolate Milk,milk,dairy eggs,milk,4.0
SP,5,2017-09-28 07:17:11,2017-09-28 00:00:00,357.4,Loyal Customers,Loyality programs;Cross Sell,8226,19885,23794,1% Chocolate Milk,milk,dairy eggs,milk,5.0
SP,5,2018-08-03 19:15:36,2018-08-03 00:00:00,171.07999999999996,Loyal Customers,Loyality programs;Cross Sell,13663,11304,23794,1% Chocolate Milk,milk,dairy eggs,milk,0.0
SC,3,2017-10-14 07:32:13,2017-10-14 00:00:00,395.79,Loyal Customers,Loyality programs;Cross Sell,29476,77864,23794,1% Chocolate Milk,milk,dairy eggs,milk,4.0
SP,4,2017-11-09 17:16:38,2017-11-09 00:00:00,302.12,Loyal Customers,Loyality programs;Cross Sell,12118,65220,11154,Corn Pops Cereal,cereal,breakfast,cereal,4.0
RJ,5,2018-06-10 19:01:26,2018-06-10 00:00:00,253.54,Loyal Customers,Loyality programs;Cross Sell,18549,62128,11154,Corn Pops Cereal,cereal,breakfast,cereal,3.0
MG,5,2017-07-26 20:44:18,2017-07-26 00:00:00,343.06,Loyal Customers,Loyality programs;Cross Sell,25439,61666,11154,Corn Pops Cereal,cereal,breakfast,cereal,4.0
RS,5,2017-08-05 23:11:10,2017-08-05 00:00:00,357.38,Loyal Customers,Loyality programs;Cross Sell,9113,6545,11154,Corn Pops Cereal,cereal,breakfast,cereal,4.0
PR,5,2018-05-14 16:49:19,2018-05-14 00:00:00,307.54,Loyal Customers,Loyality programs;Cross Sell,28834,60180,11154,Corn Pops Cereal,cereal,breakfast,cereal,4.0
SP,5,2018-07-16 17:11:51,2018-07-16 00:00:00,210.14,Loyal Customers,Loyality programs;Cross Sell,29974,22652,11154,Corn Pops Cereal,cereal,breakfast,cereal,4.0
SP,5,2018-06-30 12:19:32,2018-06-30 00:00:00,233.3,Loyal Customers,Loyality programs;Cross Sell,10536,95995,11154,Corn Pops Cereal,cereal,breakfast,cereal,4.0
RJ,5,2017-07-11 09:34:40,2017-07-11 00:00:00,385.71,Loyal Customers,Loyality programs;Cross Sell,17440,49439,11154,Corn Pops Cereal,cereal,breakfast,cereal,6.0
RS,5,2018-02-28 13:40:35,2018-02-28 00:00:00,316.6,Loyal Customers,Loyality programs;Cross Sell,38534,18376,11154,Corn Pops Cereal,cereal,breakfast,cereal,4.0
ES,4,2017-12-31 17:38:44,2017-12-31 00:00:00,181.01,Loyal Customers,Loyality programs;Cross Sell,17593,12186,16815,Perfumes,candy chocolate,snacks,Perfumes,6.0
RJ,5,2017-11-22 20:17:30,2017-11-22 00:00:00,327.05,Loyal Customers,Loyality programs;Cross Sell,171,20122,16815,Perfumes,candy chocolate,snacks,Perfumes,6.0
SP,3,2017-11-19 17:37:11,2017-11-19 00:00:00,926.86,Loyal Customers,Loyality programs;Cross Sell,24245,91576,16815,Perfumes,candy chocolate,snacks,Perfumes,4.0
RJ,5,2018-02-03 10:47:15,2018-02-03 00:00:00,248.04,Loyal Customers,Loyality programs;Cross Sell,25779,73302,25067,Lactose Free Cheesy Bliss American Style Singles,packaged cheese,dairy eggs,packaged cheese,0.0
RJ,5,2018-01-26 16:33:49,2018-01-26 00:00:00,292.61,Loyal Customers,Loyality programs;Cross Sell,31432,20151,25067,Lactose Free Cheesy Bliss American Style Singles,packaged cheese,dairy eggs,packaged cheese,6.0
SP,5,2018-03-19 14:43:10,2018-03-19 00:00:00,175.77,Loyal Customers,Loyality programs;Cross Sell,2376,24007,25067,Lactose Free Cheesy Bliss American Style Singles,packaged cheese,dairy eggs,packaged cheese,6.0
SP,5,2017-11-24 20:40:15,2017-11-24 00:00:00,217.56,Loyal Customers,Loyality programs;Cross Sell,10306,91563,25067,Lactose Free Cheesy Bliss American Style Singles,packaged cheese,dairy eggs,packaged cheese,4.0
MT,3,2017-11-27 23:34:04,2017-11-27 00:00:00,387.87,Loyal Customers,Loyality programs;Cross Sell,7601,7994,25067,Lactose Free Cheesy Bliss American Style Singles,packaged cheese,dairy eggs,packaged cheese,4.0
DF,1,2018-02-26 17:19:24,2018-02-26 00:00:00,217.65,Loyal Customers,Loyality programs;Cross Sell,9263,76071,25067,Lactose Free Cheesy Bliss American Style Singles,packaged cheese,dairy eggs,packaged cheese,4.0
