,tsne-2d-one,tsne-2d-two,cluster
789,-5.350768,21.762192,6.0
790,-0.57028085,11.2312155,2.0
791,-19.066277,5.5005317,6.0
792,21.22032,-2.3483548,0.0
793,-6.8245196,6.248563,9.0
794,10.766262,-14.956219,3.0
795,0.961559,-20.261621,11.0
796,2.6826565,-2.7416885,3.0
797,-7.017999,-19.610298,8.0
798,10.117279,-1.4081357,4.0
799,2.3592222,22.247505,6.0
800,-5.3177075,1.7069081,11.0
801,11.810313,-10.47279,0.0
802,-4.2158647,18.264484,6.0
803,6.927703,-26.110779,11.0
804,2.6361127,-12.470255,3.0
805,-4.708501,18.922255,6.0
806,-3.0566573,-0.101524174,4.0
807,6.0783944,-19.40656,11.0
808,-4.866993,-20.34008,8.0
809,-13.089315,-6.381775,1.0
810,-18.194544,-10.949783,1.0
811,12.524751,-1.0574648,4.0
812,1.629531,-20.664349,11.0
813,13.524669,0.64235246,4.0
814,1.9256204,22.045868,7.0
815,0.72768855,-8.476758,3.0
816,8.36369,-7.8626065,4.0
817,12.89385,2.5742254,4.0
818,5.320572,7.2660217,4.0
819,6.9044538,-5.2803297,4.0
820,23.606997,-0.2604706,0.0
821,8.512877,15.797497,7.0
822,19.994522,-0.38902375,0.0
823,-15.8732195,23.091978,9.0
824,-13.0846,-10.804633,1.0
825,12.5758095,-0.25229287,4.0
826,4.0207305,10.82965,3.0
827,9.029771,-13.693822,3.0
828,-17.2597,-4.852955,1.0
829,15.940652,18.507233,7.0
830,3.670282,6.249506,4.0
831,5.924653,-5.3459044,4.0
832,23.438377,1.7748568,0.0
833,-12.496869,20.657278,9.0
834,10.402146,-10.555914,1.0
835,-14.842548,23.090054,9.0
836,0.33990556,29.674698,10.0
837,20.85131,-6.321572,0.0
838,15.45117,-6.175957,4.0
839,1.8739555,-7.0250716,3.0
840,1.012249,-21.292072,11.0
841,-2.139611,13.216967,2.0
842,-5.7338586,20.066496,6.0
843,10.468011,-0.31735393,4.0
844,12.216233,-2.0588975,4.0
845,8.009271,6.554146,4.0
846,-3.4383852,-6.9860854,3.0
847,-11.995802,5.0376124,9.0
848,-0.9034706,-3.7943866,0.0
849,6.6562147,-20.02366,11.0
850,0.73920244,-25.15006,11.0
851,20.11238,-3.3079429,0.0
852,-14.037861,10.968092,5.0
853,4.74826,2.1752453,4.0
854,-10.514091,-2.151486,1.0
855,-6.818447,9.6666,7.0
856,4.6556506,16.308266,7.0
857,-13.65287,-4.0201745,1.0
858,5.7621713,13.335266,7.0
859,5.044906,-11.88967,3.0
860,-16.500246,21.447706,9.0
861,-10.875953,-8.121506,1.0
862,3.152504,3.286456,4.0
863,-11.125261,-1.752236,1.0
864,-10.00999,-5.1447496,1.0
865,7.1306896,0.58791804,4.0
866,10.676136,-22.281988,11.0
867,3.5455184,16.106646,7.0
868,4.8265786,-13.496965,3.0
869,-2.6064653,4.8167706,3.0
870,2.84239,-23.685307,11.0
871,8.705131,-0.5039808,4.0
872,13.876268,2.2591429,4.0
873,-3.170626,12.641702,2.0
874,2.7651582,16.808102,7.0
875,-5.0336523,22.629507,6.0
876,4.4054937,-6.576772,0.0
877,0.9560567,5.480342,4.0
878,-15.387358,23.595514,9.0
879,18.081575,-1.3937061,0.0
880,9.436588,-0.18410549,4.0
881,15.398919,11.877674,9.0
882,-20.660084,2.581143,6.0
883,22.97966,-4.7599964,0.0
884,0.24287933,11.920306,2.0
885,-17.738604,-12.459059,1.0
886,-18.884502,6.675016,6.0
887,-5.729305,20.897211,6.0
888,6.72378,-26.35368,11.0
889,8.060846,8.8495655,4.0
890,-17.406153,-8.803186,1.0
891,-11.702788,5.5944433,9.0
892,7.0078974,-22.711914,11.0
893,-15.090528,13.481097,5.0
894,10.828851,-0.38248217,4.0
895,10.654181,-14.650293,3.0
896,-3.7947226,15.18657,2.0
897,-3.9913747,-11.932472,8.0
898,15.149139,-11.906642,3.0
899,10.0738,13.731639,7.0
900,-16.479881,22.15604,9.0
901,23.139832,0.42944697,0.0
902,-8.306064,6.946119,9.0
903,12.381961,-1.3089103,4.0
904,6.461429,-11.04002,3.0
905,20.475996,-8.915588,0.0
906,1.6129241,-7.4756846,3.0
907,3.9406102,-21.956253,11.0
908,-5.572334,-0.14673395,0.0
909,-3.8151567,-14.9522505,8.0
910,-17.932983,9.695286,5.0
911,8.82819,1.405265,4.0
912,-7.1075263,-18.662544,8.0
913,-13.591157,-10.749572,1.0
914,-19.33306,12.567158,5.0
915,-5.35515,20.115015,6.0
916,-9.004821,0.15942682,1.0
917,19.693054,-3.193029,0.0
918,8.155865,-9.533115,0.0
919,-8.94149,-13.217932,3.0
920,1.8548524,-13.4534,3.0
921,16.061651,-13.583003,3.0
922,2.079387,1.1108762,4.0
923,-9.865611,-5.101407,1.0
924,-0.89997065,-0.4068554,3.0
925,19.04099,-0.9179647,0.0
926,12.035631,1.8030256,4.0
927,16.432842,11.468044,4.0
928,6.6250625,-1.1600804,4.0
929,-18.38554,-10.260008,1.0
930,6.1508956,15.944078,7.0
931,18.13931,0.4255015,0.0
932,1.0736481,-1.6826583,4.0
933,-20.174417,3.3491683,6.0
934,-1.4699608,-6.974791,3.0
935,1.126072,-6.5788307,3.0
936,10.013883,-8.303029,4.0
937,20.753904,4.2221804,0.0
938,3.4462447,-27.332172,11.0
939,-15.963251,22.759605,9.0
940,-18.1188,-8.316642,1.0
941,3.4547255,4.474576,4.0
942,-11.9690895,-1.7738628,1.0
943,10.651808,3.5482767,4.0
944,-6.400961,10.593279,7.0
945,-5.192579,22.051813,6.0
946,-9.499995,2.700425,6.0
947,-6.0181074,18.609165,6.0
948,10.9369135,7.7651076,4.0
949,-16.102747,19.995277,9.0
950,22.88284,-2.705412,0.0
951,-13.22898,-3.7428925,1.0
952,-7.557997,11.675959,6.0
953,19.830208,-4.675029,0.0
954,-1.3929099,-7.3984613,3.0
955,2.761061,-1.9074203,4.0
956,5.334748,18.441187,7.0
957,6.516098,-2.726459,4.0
958,-13.9770155,-7.6950455,1.0
959,12.441113,0.9801172,4.0
960,-20.441658,5.320833,6.0
961,-12.360273,4.342145,9.0
962,20.970663,1.8578035,0.0
963,16.320488,11.279093,4.0
964,-11.830859,5.4581437,9.0
965,-16.217314,-9.629682,1.0
966,-12.406391,6.2624884,9.0
967,-16.72854,-9.961652,1.0
968,2.8199108,0.783222,4.0
969,19.863144,-3.4114306,0.0
970,12.058201,-0.86008155,4.0
971,-0.3408081,29.650082,10.0
972,-16.58656,12.476634,5.0
973,10.916001,6.4096403,4.0
974,4.684294,-22.959293,11.0
975,9.76987,-0.7927499,4.0
976,24.273512,-2.896006,0.0
977,-15.648353,23.306362,9.0
978,-5.870737,20.704489,6.0
979,4.3422685,-25.641306,11.0
980,4.237845,4.2412024,4.0
981,4.979181,-1.3127108,4.0
982,-13.782017,10.778203,4.0
983,12.738466,1.1608709,4.0
984,-8.81091,15.90514,6.0
985,-19.472351,6.4612947,6.0
986,3.5756178,-1.3137151,4.0
987,-13.612488,26.192757,7.0
988,13.163357,2.8998644,4.0
989,-5.7643976,21.63714,6.0
990,-18.745983,-9.477741,1.0
991,-16.179356,11.814205,5.0
992,-8.962907,0.17096609,1.0
993,-1.8716164,2.5490427,0.0
994,4.67601,-21.925007,11.0
995,12.093989,-2.3511426,4.0
996,-11.198525,6.282613,9.0
997,24.24371,-0.8495737,0.0
998,9.787581,-21.080534,11.0
999,6.9002213,18.021166,7.0
1000,-2.360913,5.1164384,7.0
1001,-10.185154,-7.5801077,1.0
1002,1.3358974,-7.1646504,3.0
1003,10.835753,0.26349005,4.0
1004,-11.443468,7.6525784,1.0
1005,-17.823029,12.440722,5.0
1006,0.92126405,31.504236,10.0
1007,-7.6507683,-10.176548,3.0
1008,3.5459788,-26.75635,11.0
1009,5.55729,2.1324008,4.0
1010,-5.3974705,21.409685,6.0
1011,-10.33708,14.897522,6.0
1012,4.118357,-10.847726,3.0
1013,-5.9784307,-16.965134,8.0
1014,-19.87758,6.1715097,6.0
1015,2.179438,-6.4298487,3.0
1016,0.69061875,30.095394,10.0
1017,-17.700495,10.916928,5.0
1018,-21.587185,3.2445397,6.0
1019,10.899459,2.997244,4.0
1020,0.72059304,30.093102,10.0
1021,-9.854966,1.187973,1.0
1022,14.363219,0.4671683,4.0
1023,-9.424164,3.1021109,9.0
1024,-14.448391,23.208635,9.0
1025,2.1478243,-15.130384,3.0
1026,8.358541,4.962235,4.0
1027,5.682026,-1.9152222,4.0
1028,9.25375,-14.159405,3.0
1029,4.5117655,0.9185628,4.0
1030,6.7861676,-23.782434,11.0
1031,20.841988,3.269348,0.0
1032,-0.02449056,9.790514,2.0
1033,-16.878363,-11.968571,1.0
1034,0.85288364,27.844578,10.0
1035,14.182371,-2.7578626,4.0
1036,5.9962344,-1.1946543,4.0
1037,24.360352,-0.7861214,0.0
1038,22.702679,-1.1879666,0.0
1039,1.1132228,29.524185,10.0
1040,2.285706,-24.537886,11.0
1041,6.0665374,-22.446325,11.0
1042,-16.328821,-13.456853,1.0
1043,-19.237762,-10.692977,1.0
1044,-15.410283,13.194596,5.0
1045,-0.09433432,8.675226,2.0
1046,9.636437,-1.5668068,4.0
1047,15.808324,18.468409,7.0
1048,-16.151855,-9.428519,1.0
1049,-11.267671,3.652797,9.0
1050,8.360425,-4.33392,4.0
1051,3.7934196,-11.00764,3.0
1052,14.743895,18.559626,7.0
1053,1.1947036,22.631504,7.0
1054,15.951816,18.178915,7.0
1055,-0.15533146,-5.045563,3.0
1056,1.8672535,-8.651574,3.0
1057,3.9933908,-26.07894,11.0
1058,8.512315,-11.700319,3.0
1059,3.4491227,4.465944,4.0
1060,15.058591,17.25974,7.0
1061,-2.9243474,0.61430204,3.0
1062,2.4045696,-18.891602,11.0
1063,-19.59668,7.3448668,6.0
1064,-19.198324,11.373402,5.0
1065,7.149901,-19.966026,11.0
1066,4.2137322,-23.28174,11.0
1067,21.737501,1.1627951,0.0
1068,1.2857392,30.731577,10.0
1069,-13.1707535,5.691856,9.0
1070,14.831007,-11.091551,3.0
1071,6.91519,-26.382473,11.0
1072,8.040591,15.625829,7.0
1073,-2.3438234,18.966888,6.0
1074,10.31604,-24.380445,11.0
1075,1.5265386,-23.233175,11.0
1076,21.168436,-4.0228844,0.0
1077,-16.016247,20.677635,9.0
1078,19.43388,4.7971845,0.0
1079,21.533245,-5.0907555,0.0
1080,-9.33329,-10.167687,3.0
1081,-3.2788756,15.570488,6.0
1082,19.728127,-3.9242516,0.0
1083,-18.624535,-8.653094,1.0
1084,17.442749,-11.678186,3.0
1085,24.179382,0.41269714,0.0
1086,15.919994,-12.399595,3.0
1087,-15.312122,21.756561,9.0
1088,11.887701,-14.033705,4.0
1089,5.518198,-5.511456,4.0
1090,-9.471638,17.202126,6.0
1091,-2.4176111,5.0337768,9.0
1092,8.784876,-1.8804584,4.0
1093,-12.842657,-5.07227,1.0
1094,-16.713413,14.783915,5.0
1095,-9.17548,13.940145,6.0
1096,10.423698,-0.23423968,4.0
1097,-6.4991837,-21.033154,8.0
1098,-6.73196,-4.5741477,1.0
1099,1.8505486,-10.35802,3.0
1100,-3.4578042,-19.583212,8.0
1101,15.788267,11.905327,4.0
1102,-12.249288,4.236096,9.0
1103,14.612278,-0.99639416,4.0
1104,15.066593,1.9231236,4.0
1105,-15.351865,22.19029,9.0
1106,7.0048,-21.702593,11.0
1107,-7.254523,1.6755573,3.0
1108,-14.456554,21.482212,9.0
1109,-14.48256,-10.163453,1.0
1110,-3.5603473,-15.234978,8.0
1111,14.8026285,17.172558,7.0
1112,-14.154665,22.270014,9.0
1113,-13.754661,-3.488322,1.0
1114,7.610494,3.352973,4.0
1115,-15.881896,22.428339,9.0
1116,-6.523065,-6.0592012,0.0
1117,-14.160653,21.075184,9.0
1118,-16.558752,-3.7492778,1.0
1119,20.59698,-1.1781296,0.0
1120,-6.8267536,-11.65853,3.0
1121,-1.102688,2.1322837,4.0
1122,-13.141492,-3.8442504,1.0
1123,14.876973,-11.604179,3.0
1124,-16.326342,-9.605309,1.0
1125,-13.761452,-3.4114392,1.0
1126,1.204045,-7.1677065,3.0
1127,-15.340992,12.464967,5.0
1128,0.37108785,30.711933,10.0
1129,-10.000254,3.4015071,9.0
1130,6.8433247,18.785624,7.0
1131,-5.9300013,-18.630585,8.0
1132,7.161984,-21.140152,11.0
1133,13.5314,4.6067705,4.0
1134,7.130824,-25.768795,11.0
1135,15.332681,17.251886,7.0
1136,-3.4600863,13.367063,2.0
1137,-5.072102,7.2739687,9.0
1138,-20.277725,6.5237355,6.0
1139,9.704423,-15.826826,3.0
1140,14.988831,7.2462354,3.0
1141,9.869238,-15.166569,3.0
1142,20.657776,4.7718744,0.0
1143,-14.950647,-2.3171353,1.0
1144,12.103891,5.1943226,4.0
1145,-4.2475805,-18.575521,8.0
1146,-8.800749,-18.79873,8.0
1147,9.286019,18.720133,7.0
1148,5.0170975,-24.208292,11.0
1149,6.2307525,-7.4331217,8.0
1150,-4.98385,-20.922506,8.0
1151,-11.72248,3.490951,9.0
1152,2.3718805,-19.78225,11.0
1153,-2.8576872,12.60727,2.0
1154,7.9426928,16.972012,7.0
1155,-13.166943,19.68519,9.0
1156,-0.64077914,11.570607,2.0
1157,4.703162,-22.271324,11.0
1158,3.4895902,1.4698642,4.0
1159,6.2320623,-24.340523,11.0
1160,1.8272449,-22.910345,11.0
1161,5.5027514,-12.71134,3.0
1162,7.787793,4.478333,4.0
1163,4.5851645,-20.585814,11.0
1164,0.21585442,29.094967,10.0
1165,5.5878882,17.704266,7.0
1166,-20.725328,3.2403646,6.0
1167,2.1977003,18.154686,7.0
1168,7.1854897,-23.163704,11.0
1169,-0.16215652,9.841902,2.0
1170,9.153785,0.68501097,4.0
1171,15.191491,-12.834125,3.0
1172,20.720617,-3.1381931,0.0
1173,2.1098027,30.408628,10.0
1174,-13.099647,21.374765,9.0
1175,-20.209972,6.5069976,6.0
1176,-12.444474,4.8779197,9.0
1177,6.4190507,17.368406,7.0
1178,12.194194,-0.04740206,4.0
1179,19.775885,-4.8877034,0.0
1180,-0.25138748,-7.459196,3.0
1181,-9.713998,-20.942802,8.0
1182,-5.813779,-18.29081,8.0
1183,-12.384571,5.1282263,9.0
1184,13.970825,1.1785098,4.0
1185,19.872952,4.8747234,0.0
1186,-12.032434,-1.9631343,1.0
1187,-6.4659414,-1.6695924,1.0
1188,-11.067183,4.9344006,9.0
1189,8.889722,-12.959618,3.0
1190,-18.865728,-8.200673,1.0
1191,-13.912647,-2.34124,1.0
1192,-18.288282,9.917172,5.0
1193,-6.3641014,21.376234,6.0
1194,-10.75611,6.5225344,9.0
1195,-4.621261,-19.324076,8.0
1196,14.995401,-2.2194,3.0
1197,4.9905305,1.8343256,4.0
1198,-3.378303,12.994743,2.0
1199,-1.6010978,12.963515,2.0
1200,6.7603636,14.182597,7.0
1201,-14.869835,13.83323,5.0
1202,3.1421971,-17.607214,11.0
1203,-2.7099512,-15.325487,8.0
1204,-19.69934,12.697041,5.0
1205,-10.757202,5.449429,9.0
1206,-9.05801,2.1588595,3.0
1207,10.315268,-16.388336,3.0
1208,-11.190805,-6.397723,1.0
1209,-0.20013823,12.960953,2.0
1210,9.630464,-21.595175,11.0
1211,-12.7117405,-3.9415686,1.0
1212,8.320302,-22.083029,11.0
1213,-19.71096,12.336529,5.0
1214,5.9885864,-22.775507,11.0
1215,-3.9751031,-15.019067,8.0
1216,-11.98163,7.5888333,9.0
1217,-6.420775,18.393291,6.0
1218,-5.820809,-16.751493,8.0
1219,-4.436211,-20.287537,8.0
1220,10.408077,3.3241398,4.0
1221,-5.3839874,-10.337387,3.0
1222,23.389887,-1.9164054,0.0
1223,-6.1911535,20.591196,6.0
1224,1.0208902,-10.950563,3.0
1225,-12.39742,-8.308528,1.0
1226,-6.972956,-12.373448,3.0
1227,19.132952,-1.5608319,0.0
1228,20.470734,2.4894083,0.0
1229,-8.694194,4.513924,9.0
1230,0.052285966,3.6608388,4.0
1231,-12.467028,3.8537166,9.0
1232,-3.7490027,-22.85075,8.0
1233,-8.153772,-11.351326,3.0
1234,-12.267328,7.7296643,9.0
1235,-10.041377,-13.158828,3.0
1236,-7.1431384,-11.969454,3.0
1237,-0.39958382,-9.600071,3.0
1238,11.2217045,-1.3545003,4.0
1239,2.5566387,-22.755718,11.0
1240,6.034505,7.799391,4.0
1241,-7.5156064,6.0532203,9.0
1242,2.4781425,-18.822802,11.0
1243,-15.487405,-7.0982556,1.0
1244,6.8934145,-11.1630535,3.0
1245,4.2727847,-1.5348481,4.0
1246,-4.9575214,4.204022,4.0
1247,-8.591028,-12.654402,3.0
1248,0.15757105,29.865177,10.0
1249,15.597302,11.1619215,4.0
1250,-4.6930294,-18.66462,8.0
1251,1.7277026,4.6178393,4.0
1252,-15.530807,-10.309233,1.0
1253,6.372359,3.3478992,4.0
1254,5.9588985,4.062827,4.0
1255,-5.8420143,-3.6960692,1.0
1256,8.685731,15.79601,7.0
1257,-15.923507,-3.7796896,1.0
1258,-9.800391,-4.778602,1.0
1259,8.067278,17.71595,7.0
1260,5.7570796,19.604536,7.0
1261,-18.492264,-9.475133,1.0
1262,5.6934686,-0.44396037,4.0
1263,-12.585861,6.0405254,9.0
1264,-15.784865,-8.686449,1.0
1265,-8.602269,-12.233791,3.0
1266,5.760279,13.659083,7.0
1267,-20.942448,7.1092653,6.0
1268,5.17618,6.743938,4.0
1269,12.336389,9.378971,9.0
1270,-5.768636,-18.272076,8.0
1271,21.928448,-3.5062542,0.0
1272,-19.89299,11.290187,5.0
1273,-7.3544602,21.067017,6.0
1274,3.7455983,3.481302,4.0
1275,7.2361746,-19.339714,11.0
1276,2.532581,-25.358236,11.0
1277,16.48974,-3.31896,0.0
1278,-5.782713,20.053442,6.0
1279,14.368959,-13.636795,3.0
1280,-5.584323,20.842915,6.0
1281,4.2014704,-11.913271,3.0
1282,-11.122532,-1.2550613,1.0
1283,2.5157194,7.6223664,3.0
1284,-0.09948804,10.474448,2.0
1285,1.8049957,29.627605,10.0
1286,10.976673,-5.381217,4.0
1287,-3.6514835,20.423988,6.0
1288,-12.840799,-8.661535,3.0
1289,-5.2553263,-5.0354323,11.0
1290,-18.764414,-8.005363,1.0
1291,3.0240502,2.079184,4.0
1292,3.47685,-1.2263566,4.0
1293,21.23169,1.8374836,0.0
1294,-15.003944,19.495365,9.0
1295,9.030304,-6.1349425,4.0
1296,-12.455915,7.605376,9.0
1297,2.7904875,0.95768994,4.0
1298,7.4721527,-4.2566648,4.0
1299,2.0246134,-22.435827,11.0
1300,19.784914,-2.327381,0.0
1301,8.820098,-13.386696,3.0
1302,-7.2183127,-9.849246,3.0
1303,-16.86274,21.480099,9.0
1304,-5.68337,-8.000157,2.0
1305,-9.947788,-0.28490356,1.0
1306,-8.425865,-6.3066134,1.0
1307,8.210712,-23.988752,11.0
1308,-17.699112,6.3784304,6.0
1309,1.5818688,30.015772,10.0
1310,-13.117028,4.38111,9.0
1311,5.248896,-17.182323,11.0
1312,-7.1989174,-11.896431,3.0
1313,7.7409525,-25.183582,11.0
1314,5.9699974,-11.414341,3.0
1315,-2.5678527,4.93811,2.0
1316,0.3587116,11.128375,2.0
1317,9.329581,17.699514,7.0
1318,15.678178,18.441504,7.0
1319,-13.914636,22.551594,9.0
1320,-8.507586,-12.479785,3.0
1321,4.9992123,-11.8030405,3.0
1322,-14.99177,19.537441,9.0
1323,1.383671,-0.9780972,4.0
1324,-17.866453,-7.905533,1.0
1325,15.89493,18.446466,7.0
1326,-6.3489485,19.173323,6.0
1327,9.97178,-8.39359,4.0
1328,-0.2560426,27.90841,10.0
1329,-3.6325884,1.4534897,9.0
1330,-9.477442,3.346837,9.0
1331,15.617989,10.1925745,9.0
1332,-3.818216,7.8637767,2.0
1333,3.3044891,5.4797335,4.0
1334,-19.571712,11.927734,5.0
1335,9.434594,9.055311,4.0
1336,20.597649,-1.9649386,0.0
1337,-7.2330265,9.377916,4.0
1338,-19.205492,10.368403,5.0
1339,1.8467286,-19.586477,11.0
1340,-5.01219,-3.7102802,1.0
1341,8.5847,2.9522734,4.0
1342,-16.746237,-9.391414,1.0
1343,-4.056781,-16.20995,8.0
1344,-12.479578,20.729044,9.0
1345,1.984184,18.386,7.0
1346,17.281296,1.0658901,0.0
1347,3.1005251,4.6186094,4.0
1348,-16.993578,10.142027,5.0
1349,-4.09175,19.34559,6.0
1350,15.2381315,-12.524455,3.0
1351,16.60453,11.455479,4.0
1352,-0.5241239,-7.993891,3.0
1353,5.926409,0.29357257,4.0
1354,-12.497175,5.4861436,9.0
1355,-3.8212304,-20.364082,8.0
1356,10.674407,-15.371421,3.0
1357,4.3314867,-3.2760718,4.0
1358,-16.522814,20.845566,9.0
1359,5.834371,7.3591404,4.0
1360,1.7415807,3.853443,4.0
1361,6.4304795,-22.11121,11.0
1362,-20.016853,5.831256,6.0
1363,15.816278,-13.104673,3.0
1364,10.83105,-0.33613482,4.0
1365,9.36124,-14.011613,3.0
1366,9.052271,-21.218908,11.0
1367,3.2912729,-19.108912,11.0
1368,-15.498664,14.394198,5.0
1369,-15.567633,23.829468,9.0
1370,-10.154379,-0.3784767,1.0
1371,5.6319237,6.6042995,4.0
1372,2.524014,-23.20234,11.0
1373,8.491847,18.148891,7.0
1374,5.6764417,-24.352375,11.0
1375,-3.8710644,0.60146534,11.0
1376,-11.048432,3.358331,9.0
1377,8.508372,14.861311,7.0
1378,1.5526595,21.395174,7.0
1379,-0.73410314,-6.265232,3.0
1380,2.7429378,-25.477612,11.0
1381,-9.810513,7.194386,9.0
1382,-16.794497,22.42483,9.0
1383,-9.507823,3.4401894,9.0
1384,2.2549524,18.351324,7.0
1385,19.199993,-2.1927347,0.0
1386,8.016022,17.443981,7.0
1387,5.8441696,-2.3989859,4.0
1388,-4.074254,18.037083,6.0
1389,-8.338894,-3.5156543,1.0
1390,-1.0772592,29.546824,10.0
1391,-10.588778,7.8342485,9.0
1392,-11.650628,7.4378605,9.0
1393,-19.242151,-8.769366,1.0
1394,-7.9810753,-2.188924,1.0
1395,-17.688734,-4.661792,1.0
1396,3.2410226,-20.463232,11.0
1397,-14.892795,10.131799,5.0
1398,0.8423264,30.33464,10.0
1399,1.6612588,-21.847553,11.0
1400,2.3725142,5.9830894,4.0
1401,-8.71912,-18.981554,8.0
1402,-13.126947,-0.7474782,1.0
1403,-2.4066875,4.9546127,6.0
1404,-14.855842,-4.1708946,1.0
1405,4.5267215,18.852655,7.0
1406,24.239246,-2.166247,0.0
1407,4.012758,-14.079717,3.0
1408,3.1192458,-4.5973616,8.0
1409,3.7444954,-25.422316,11.0
1410,-12.56117,4.0422516,9.0
1411,9.455343,-19.69907,11.0
1412,-4.831247,0.17151499,11.0
1413,6.190474,0.294644,4.0
1414,5.0686345,-2.0592973,4.0
1415,6.20011,16.449356,7.0
1416,-10.403922,3.8176816,9.0
1417,2.0576882,22.906157,6.0
1418,-2.8084025,-10.798627,1.0
1419,4.978414,7.597252,4.0
1420,9.883619,-2.5445313,4.0
1421,-0.27829024,12.593516,2.0
1422,19.64626,-3.300723,0.0
1423,8.230234,1.1399654,4.0
1424,16.018797,-13.027947,3.0
1425,-1.9034865,11.079651,2.0
1426,-6.524485,-12.911501,3.0
1427,3.0104506,-1.2315236,4.0
1428,5.928154,-19.389627,11.0
1429,5.617901,6.9477797,4.0
1430,10.335905,4.328905,4.0
1431,15.242772,-14.377767,3.0
1432,-8.151367,-9.873973,3.0
1433,8.190234,8.862478,4.0
1434,8.644877,-25.594631,11.0
1435,0.120985374,30.689615,10.0
1436,24.99508,-1.7924675,0.0
1437,-7.924519,6.989021,6.0
1438,11.243778,3.3985014,4.0
1439,-20.851728,13.478634,5.0
1440,-3.7327852,2.229759,3.0
1441,20.12418,-2.701134,0.0
1442,7.8739295,1.9718533,4.0
1443,-6.4165545,-4.7902994,0.0
1444,-6.5985594,-21.216059,8.0
1445,0.9260512,27.84622,10.0
1446,-20.397808,3.093512,6.0
1447,21.294044,1.7658166,0.0
1448,-11.094308,-4.3991795,1.0
1449,-20.023361,5.611375,6.0
1450,3.4579911,2.5841656,4.0
1451,-12.734412,20.743011,9.0
1452,-9.2511835,5.3285513,9.0
1453,18.657598,-3.673021,0.0
1454,-0.1587382,29.969378,10.0
1455,24.591265,0.837873,0.0
1456,-17.759611,12.43136,5.0
1457,5.5746408,-5.971661,4.0
1458,-3.8331935,-16.929571,8.0
1459,5.271569,7.1569157,4.0
1460,7.8948073,14.903503,3.0
1461,21.705736,-3.526409,0.0
1462,-19.010622,13.067004,5.0
1463,-13.441784,-1.5513444,1.0
1464,0.1483172,28.663408,10.0
1465,16.141165,10.891104,4.0
1466,-9.272477,15.256998,6.0
1467,5.5788064,-10.178944,3.0
1468,2.4819243,-0.20979777,4.0
1469,-3.7580109,9.901937,2.0
1470,15.798236,18.290173,7.0
1471,-19.50052,-9.731883,1.0
1472,0.24008416,30.65252,10.0
1473,5.8899693,7.900175,4.0
1474,5.523663,-12.654721,3.0
1475,9.6124525,-24.023422,11.0
1476,7.3144474,-18.343454,3.0
1477,-6.0541553,16.671852,6.0
1478,-3.4591498,-21.341343,8.0
1479,-16.905674,13.477708,5.0
1480,12.392801,-4.1729836,4.0
1481,10.295659,-4.1687403,4.0
1482,7.690483,20.572634,7.0
1483,2.0133204,-11.058155,3.0
1484,-1.3954109,12.811705,2.0
1485,2.2087822,23.201685,7.0
1486,-8.641384,2.8698595,3.0
1487,14.223006,2.9281838,4.0
1488,1.25292,-7.2572503,3.0
1489,-12.661065,21.131739,9.0
1490,3.7408774,-3.0972073,4.0
1491,7.478829,3.7788243,4.0
1492,5.7738533,-22.697008,11.0
1493,-13.919495,5.0503716,9.0
1494,1.4485804,-3.120312,4.0
1495,4.700431,-10.42273,3.0
1496,-6.552903,14.152737,6.0
1497,-3.612737,-9.034807,0.0
1498,6.370748,7.433282,4.0
1499,-2.5527048,-13.938374,8.0
1500,-20.856318,12.986135,5.0
1501,-15.190271,10.5400305,5.0
1502,6.262656,-26.003494,11.0
1503,-14.760824,22.87561,9.0
1504,-7.338376,-11.358548,3.0
1505,19.03978,-1.470062,0.0
1506,-19.557655,12.194182,5.0
1507,4.3843746,-2.316656,4.0
1508,-4.35997,11.706935,2.0
1509,-16.9878,12.684733,5.0
1510,-20.16276,-7.6502614,1.0
1511,9.543808,-14.007261,3.0
1512,9.128311,-10.379586,8.0
1513,14.952306,17.887121,7.0
1514,-1.9587694,-0.5069594,3.0
1515,2.0453255,-1.296706,4.0
1516,0.7213339,11.13718,2.0
1517,-8.259607,16.092772,7.0
1518,8.542455,-3.0378373,4.0
1519,-16.935007,-9.3985195,1.0
1520,7.8729134,-2.6634097,4.0
1521,6.012084,-23.319834,11.0
1522,19.79873,4.9243574,0.0
1523,2.1652446,22.414282,7.0
1524,-17.557505,14.803909,5.0
1525,7.830925,-16.785017,3.0
1526,-5.443622,22.760288,6.0
1527,0.5769611,-8.202337,3.0
1528,-4.532295,1.8419498,3.0
1529,16.449415,3.3697324,4.0
1530,4.745446,7.762851,4.0
1531,-4.9252396,0.19468233,11.0
1532,8.450925,-10.716256,3.0
1533,-10.918851,7.727235,9.0
1534,-12.551417,20.760174,9.0
1535,8.5664425,1.66025,4.0
1536,6.2067766,2.8594782,4.0
1537,9.713379,1.0887636,4.0
1538,2.6882534,-24.333326,11.0
1539,4.74661,-3.2435381,4.0
1540,-18.841888,-12.876499,1.0
1541,2.713736,16.5448,7.0
1542,19.52215,-1.0089688,0.0
1543,-10.86016,-4.530601,1.0
1544,-12.271515,6.3424463,9.0
1545,-17.592342,-12.839807,1.0
1546,20.934753,-0.34719372,0.0
1547,10.429552,-16.4392,3.0
1548,-2.6383386,13.385472,2.0
1549,4.257298,-24.559921,11.0
1550,-12.844366,22.04297,9.0
